time,gFx,gFy,gFz,gFTotal
0.3810110092163086,0.082916259765625,-0.420166015625,-0.9142303466796875,1.01
0.3912661075592041,0.0946044921875,-0.41644287109375,-0.9316253662109375,1.025
0.40262699127197266,0.0956573486328125,-0.4207916259765625,-0.935699462890625,1.03
0.4107809066772461,0.08740234375,-0.4219512939453125,-0.921356201171875,1.017
0.4212470054626465,0.07696533203125,-0.413055419921875,-0.91064453125,1.003
0.43190908432006836,0.071136474609375,-0.4000701904296875,-0.9046173095703125,0.992
0.44288015365600586,0.06927490234375,-0.395538330078125,-0.893157958984375,0.979
0.4535379409790039,0.08758544921875,-0.39208984375,-0.8968658447265625,0.983
0.4622490406036377,0.1151885986328125,-0.3944091796875,-0.9024658203125,0.992
0.4709770679473877,0.1249847412109375,-0.39447021484375,-0.877471923828125,0.97
0.48064303398132324,0.120452880859375,-0.3954010009765625,-0.84002685546875,0.936
0.49109601974487305,0.116943359375,-0.3929901123046875,-0.8195953369140625,0.916
0.5022311210632324,0.1192474365234375,-0.3857269287109375,-0.8319549560546875,0.925
0.5109362602233887,0.085296630859375,-0.372772216796875,-0.9000244140625,0.978
0.5211141109466553,0.1127166748046875,-0.3718109130859375,-0.8236846923828125,0.911
0.5315971374511719,0.124847412109375,-0.398681640625,-0.7767181396484375,0.882
0.5425910949707031,0.08258056640625,-0.4557647705078125,-0.7983551025390625,0.923
0.5543899536132812,0.0956878662109375,-0.416107177734375,-0.7960662841796875,0.903
0.5618951320648193,0.1137542724609375,-0.3635101318359375,-0.8288116455078125,0.912
0.5708250999450684,0.1229248046875,-0.325225830078125,-0.7912750244140625,0.864
0.5803790092468262,0.1319580078125,-0.3108062744140625,-0.8128814697265625,0.88
0.590846061706543,0.138153076171875,-0.35638427734375,-0.83544921875,0.919
0.6026771068572998,0.10003662109375,-0.369354248046875,-0.834228515625,0.918
0.6112451553344727,0.0934295654296875,-0.3610687255859375,-0.843719482421875,0.922
0.6213631629943848,0.1383819580078125,-0.3417816162109375,-0.81524658203125,0.895
0.6306900978088379,0.1230926513671875,-0.328521728515625,-0.86767578125,0.936
0.6417191028594971,0.060577392578125,-0.3511199951171875,-0.975250244140625,1.038
0.6540911197662354,0.0489044189453125,-0.3694305419921875,-0.995941162109375,1.063
0.6616201400756836,0.0560302734375,-0.3401641845703125,-0.968292236328125,1.028
0.6705670356750488,0.037322998046875,-0.4245758056640625,-0.98358154296875,1.072
0.6800451278686523,0.01409912109375,-0.4971923828125,-0.9787445068359375,1.098
0.6909222602844238,0.0140228271484375,-0.4827728271484375,-0.9486236572265625,1.064
0.7027020454406738,0.023773193359375,-0.4251251220703125,-0.9245758056640625,1.018
0.7107291221618652,0.02423095703125,-0.4119415283203125,-0.9030914306640625,0.993
0.7210330963134766,0.0394287109375,-0.39544677734375,-0.871246337890625,0.958
0.7309832572937012,-0.0475311279296875,-0.3447723388671875,-0.8270111083984375,0.897
0.7419121265411377,-0.17431640625,-0.4226837158203125,-0.6706390380859375,0.812
0.7547521591186523,-0.1285247802734375,-0.4410247802734375,-0.67755126953125,0.819
0.7607841491699219,-0.0541839599609375,-0.493499755859375,-1.00933837890625,1.125
0.7698230743408203,0.0275726318359375,-0.5436859130859375,-1.166046142578125,1.287
0.7800369262695312,0.01080322265625,-0.6195526123046875,-1.08465576171875,1.249
0.7901830673217773,-0.1470184326171875,-0.72625732421875,-1.0665435791015625,1.299
0.8024749755859375,-0.158477783203125,-0.7829437255859375,-1.0524749755859375,1.321
0.8106260299682617,-0.1136627197265625,-0.7632598876953125,-1.0125732421875,1.273
0.8202240467071533,-0.160552978515625,-0.64739990234375,-0.9951934814453125,1.198
0.8305721282958984,-0.19537353515625,-0.5430450439453125,-0.9311065673828125,1.095
0.841526985168457,-0.1891021728515625,-0.4820709228515625,-0.888580322265625,1.028
0.8530731201171875,-0.2156982421875,-0.4225616455078125,-0.9137420654296875,1.03
0.8604249954223633,-0.225860595703125,-0.3773651123046875,-0.9390106201171875,1.037
0.8693571090698242,-0.175048828125,-0.3664093017578125,-0.9486083984375,1.032
0.8794190883636475,-0.061859130859375,-0.3735504150390625,-0.95166015625,1.024
0.8892970085144043,0.0367431640625,-0.3603973388671875,-0.937042236328125,1.005
0.9008450508117676,0.09393310546875,-0.328277587890625,-0.9062652587890625,0.968
0.9099340438842773,0.099334716796875,-0.3101654052734375,-0.8836822509765625,0.942
0.9200971126556396,0.099212646484375,-0.315826416015625,-0.876953125,0.937
0.9297261238098145,0.073333740234375,-0.3321685791015625,-0.891937255859375,0.955
0.9412021636962891,0.070098876953125,-0.3478851318359375,-0.914703369140625,0.981
0.9524400234222412,0.0707550048828125,-0.357208251953125,-0.8880615234375,0.96
0.960474967956543,0.0737152099609375,-0.3937530517578125,-0.927093505859375,1.01
0.9690370559692383,0.07666015625,-0.425323486328125,-0.934478759765625,1.03
0.9795479774475098,0.04412841796875,-0.439208984375,-0.9213409423828125,1.022
0.9893710613250732,0.0191802978515625,-0.45343017578125,-0.9412078857421875,1.045
1.0004372596740723,0.007110595703125,-0.4766693115234375,-0.954071044921875,1.067
1.0092251300811768,-6.103515625e-05,-0.4922943115234375,-0.954620361328125,1.074
1.0192101001739502,-0.00341796875,-0.4867706298828125,-0.9458770751953125,1.064
1.0293431282043457,-0.0167388916015625,-0.4735565185546875,-0.93182373046875,1.045
1.0407190322875977,-0.0364990234375,-0.4647979736328125,-0.913482666015625,1.026
1.0516471862792969,-0.0377655029296875,-0.4582977294921875,-0.9015960693359375,1.012
1.0602822303771973,-0.029144287109375,-0.4483795166015625,-0.893341064453125,1.0
1.0686991214752197,-0.0186920166015625,-0.4402923583984375,-0.8871917724609375,0.991
1.07869291305542,-0.0003204345703125,-0.434722900390625,-0.882720947265625,0.984
1.0889019966125488,0.0184173583984375,-0.425628662109375,-0.8831024169921875,0.98
1.1008591651916504,0.02679443359375,-0.4182281494140625,-0.884185791015625,0.978
1.1091580390930176,0.0252685546875,-0.40924072265625,-0.8860626220703125,0.976
1.1190619468688965,0.0186614990234375,-0.404022216796875,-0.8949737548828125,0.982
1.128986120223999,0.003997802734375,-0.4068756103515625,-0.90740966796875,0.994
1.1406011581420898,-0.0093231201171875,-0.4111785888671875,-0.914398193359375,1.003
1.1529269218444824,-0.0223846435546875,-0.4200592041015625,-0.9193572998046875,1.011
1.1598620414733887,-0.0286407470703125,-0.4216156005859375,-0.9261322021484375,1.018
1.1682240962982178,-0.0255126953125,-0.4219818115234375,-0.9265289306640625,1.018
1.1787950992584229,-0.0179901123046875,-0.4293975830078125,-0.9263458251953125,1.021
1.1886670589447021,-0.01165771484375,-0.43212890625,-0.9233551025390625,1.02
1.2008841037750244,-0.0069427490234375,-0.4310760498046875,-0.92193603515625,1.018
1.2086992263793945,-1.52587890625e-05,-0.4297943115234375,-0.919525146484375,1.015
1.21931791305542,0.00616455078125,-0.43109130859375,-0.9171295166015625,1.013
1.2292790412902832,0.007110595703125,-0.4330291748046875,-0.9175872802734375,1.015
1.240225076675415,0.002899169921875,-0.4340362548828125,-0.916412353515625,1.014
1.2517671585083008,-0.0012664794921875,-0.4338531494140625,-0.915557861328125,1.013
1.259303092956543,-0.0032958984375,-0.4335479736328125,-0.9156646728515625,1.013
1.2684311866760254,-0.0042877197265625,-0.43695068359375,-0.914947509765625,1.014
1.2784309387207031,-0.006134033203125,-0.4264984130859375,-0.90966796875,1.005
1.2884249687194824,-0.0106964111328125,-0.4276123046875,-0.9063568115234375,1.002
1.299267053604126,-0.0106658935546875,-0.4344024658203125,-0.905181884765625,1.004
1.3084781169891357,-0.012420654296875,-0.4348907470703125,-0.9034423828125,1.003
1.3184819221496582,-0.0154266357421875,-0.437530517578125,-0.9044342041015625,1.005
1.328416109085083,-0.0127716064453125,-0.4408416748046875,-0.9029083251953125,1.005
1.339674949645996,-0.0113067626953125,-0.4387359619140625,-0.90338134765625,1.004
1.3518109321594238,-0.014068603515625,-0.434600830078125,-0.90191650390625,1.001
1.3590202331542969,-0.018707275390625,-0.430816650390625,-0.9015960693359375,0.999
1.3680241107940674,-0.0215301513671875,-0.42926025390625,-0.905426025390625,1.002
1.3778891563415527,-0.02166748046875,-0.43060302734375,-0.909027099609375,1.006
1.387986183166504,-0.026885986328125,-0.42913818359375,-0.9086761474609375,1.005
1.3990471363067627,-0.028289794921875,-0.427581787109375,-0.909881591796875,1.006
1.4079060554504395,-0.024261474609375,-0.43035888671875,-0.9080657958984375,1.005
1.417881965637207,-0.0211639404296875,-0.425506591796875,-0.906524658203125,1.002
1.4280462265014648,-0.018096923828125,-0.4238433837890625,-0.9027557373046875,0.997
1.4395380020141602,-0.0192108154296875,-0.4226226806640625,-0.9024200439453125,0.997
1.4518499374389648,-0.0222625732421875,-0.423919677734375,-0.9065399169921875,1.001
1.4587440490722656,-0.0211181640625,-0.431488037109375,-0.915130615234375,1.012
1.470372200012207,-0.0235595703125,-0.4313812255859375,-0.91986083984375,1.016
1.4774820804595947,-0.0202484130859375,-0.4352569580078125,-0.919952392578125,1.018
1.4879779815673828,-0.0173187255859375,-0.407501220703125,-0.904022216796875,0.992
1.4997200965881348,-0.0171051025390625,-0.43072509765625,-0.9198150634765625,1.016
1.5077872276306152,-0.0086517333984375,-0.4509124755859375,-0.9251861572265625,1.029
1.5175719261169434,0.009735107421875,-0.4306640625,-0.9093017578125,1.006
1.5277142524719238,0.0268096923828125,-0.435882568359375,-0.9110260009765625,1.01
1.5392520427703857,0.03729248046875,-0.4279327392578125,-0.902984619140625,1.0
1.5511140823364258,0.044464111328125,-0.4342193603515625,-0.9064178466796875,1.006
1.558488130569458,0.0448455810546875,-0.4438934326171875,-0.91143798828125,1.015
1.5708470344543457,0.04339599609375,-0.4452972412109375,-0.9019012451171875,1.007
1.5774822235107422,0.0370941162109375,-0.4554595947265625,-0.9004364013671875,1.01
1.5873711109161377,0.0348663330078125,-0.4592437744140625,-0.9133148193359375,1.023
1.598534107208252,0.02752685546875,-0.4561004638671875,-0.9039764404296875,1.013
1.6071810722351074,0.014007568359375,-0.4508514404296875,-0.89410400390625,1.001
1.617746114730835,0.0049896240234375,-0.445159912109375,-0.8950958251953125,1.0
1.627943992614746,-0.002685546875,-0.4386444091796875,-0.8924102783203125,0.994
1.6389291286468506,-0.0157318115234375,-0.4395599365234375,-0.894317626953125,0.997
1.649528980255127,-0.0251312255859375,-0.4372100830078125,-0.894439697265625,0.996
1.6582622528076172,-0.0291290283203125,-0.4327239990234375,-0.8954620361328125,0.995
1.6704082489013672,-0.027740478515625,-0.439208984375,-0.8965301513671875,0.999
1.677051067352295,-0.029937744140625,-0.453094482421875,-0.890960693359375,1.0
1.687000036239624,-0.0268707275390625,-0.449951171875,-0.89300537109375,1.0
1.6980481147766113,-0.022430419921875,-0.447601318359375,-0.8944244384765625,1.0
1.7064409255981445,-0.0212554931640625,-0.449432373046875,-0.89404296875,1.001
1.7175230979919434,-0.0225067138671875,-0.4493865966796875,-0.89971923828125,1.006
1.7276439666748047,-0.023773193359375,-0.446868896484375,-0.9048614501953125,1.009
1.7382259368896484,-0.0238037109375,-0.443359375,-0.905426025390625,1.008
1.7494380474090576,-0.0191650390625,-0.4416351318359375,-0.9054107666015625,1.008
1.7579030990600586,-0.0152587890625,-0.44061279296875,-0.9057159423828125,1.007
1.769968032836914,-0.012939453125,-0.43389892578125,-0.9044342041015625,1.003
1.7767291069030762,-0.01470947265625,-0.427886962890625,-0.902740478515625,0.999
1.786283016204834,-0.013671875,-0.427398681640625,-0.9054412841796875,1.001
1.7977380752563477,-0.010986328125,-0.4266204833984375,-0.9117584228515625,1.007
1.806675910949707,-0.0102691650390625,-0.4256439208984375,-0.9131622314453125,1.008
1.8171849250793457,-0.009124755859375,-0.424530029296875,-0.909820556640625,1.004
1.8271701335906982,-0.005859375,-0.4289703369140625,-0.9075164794921875,1.004
1.8382830619812012,-0.0014190673828125,-0.4375457763671875,-0.9091949462890625,1.009
1.8493409156799316,0.0022735595703125,-0.4455718994140625,-0.907073974609375,1.011
1.8574180603027344,0.007781982421875,-0.4459686279296875,-0.908294677734375,1.012
1.8705720901489258,0.012664794921875,-0.4132080078125,-0.9098663330078125,0.999
1.8763670921325684,0.0122528076171875,-0.3845977783203125,-0.91461181640625,0.992
1.8860139846801758,-0.01025390625,-0.4527130126953125,-0.8818817138671875,0.991
1.8986701965332031,-0.0124969482421875,-0.4942779541015625,-0.903350830078125,1.03
1.9063801765441895,-0.0034942626953125,-0.498931884765625,-0.9246063232421875,1.051
1.9164671897888184,0.01470947265625,-0.480865478515625,-0.9088134765625,1.028
1.9272050857543945,0.0388031005859375,-0.4608612060546875,-0.8864898681640625,1.0
1.9379470348358154,0.0550079345703125,-0.448028564453125,-0.8827667236328125,0.991
1.9508299827575684,0.05596923828125,-0.438720703125,-0.882659912109375,0.987
1.9570951461791992,0.053253173828125,-0.430694580078125,-0.881195068359375,0.982
1.966050148010254,0.0502166748046875,-0.4297027587890625,-0.8873138427734375,0.987
1.9760410785675049,0.0478973388671875,-0.4326934814453125,-0.8962249755859375,0.996
1.9859561920166016,0.0509490966796875,-0.43280029296875,-0.900726318359375,1.001
1.997183084487915,0.0527191162109375,-0.4274139404296875,-0.898651123046875,0.997
2.0060250759124756,0.0487823486328125,-0.419677734375,-0.896240234375,0.991
2.016489028930664,0.0380096435546875,-0.41668701171875,-0.8998565673828125,0.992
2.026571035385132,0.0281524658203125,-0.4205474853515625,-0.9048614501953125,0.998
2.037645101547241,0.0218505859375,-0.4291839599609375,-0.911407470703125,1.008
2.0491580963134766,0.0159149169921875,-0.4362030029296875,-0.917816162109375,1.016
2.056797981262207,0.009613037109375,-0.4427947998046875,-0.91595458984375,1.017
2.0708961486816406,0.00927734375,-0.450653076171875,-0.90972900390625,1.015
2.0756731033325195,0.0183868408203125,-0.4582977294921875,-0.9121551513671875,1.021
2.085628032684326,0.0247802734375,-0.4566650390625,-0.9120025634765625,1.02
2.0974812507629395,0.020843505859375,-0.452117919921875,-0.904632568359375,1.012
2.1057350635528564,0.0135650634765625,-0.4476165771484375,-0.8967132568359375,1.002
2.11624813079834,0.0087738037109375,-0.444366455078125,-0.896484375,1.001
2.1257729530334473,0.0053558349609375,-0.43975830078125,-0.8946685791015625,0.997
2.1373231410980225,-0.0066375732421875,-0.43231201171875,-0.8873291015625,0.987
2.148879051208496,-0.016815185546875,-0.422271728515625,-0.886444091796875,0.982
2.1565022468566895,-0.000885009765625,-0.4108734130859375,-0.88525390625,0.976
2.1710240840911865,0.024871826171875,-0.407196044921875,-0.8946685791015625,0.983
2.175302028656006,0.03363037109375,-0.4077301025390625,-0.903778076171875,0.992
2.1852269172668457,0.0338287353515625,-0.4004364013671875,-0.909027099609375,0.994
2.1966700553894043,0.0319671630859375,-0.3983306884765625,-0.916290283203125,1.0
2.205254077911377,0.032135009765625,-0.404632568359375,-0.9274444580078125,1.012
2.2151310443878174,0.0320892333984375,-0.4114227294921875,-0.9347991943359375,1.022
2.2253780364990234,0.0367279052734375,-0.4172210693359375,-0.9378814697265625,1.027
2.2369930744171143,0.044036865234375,-0.4214019775390625,-0.9419708251953125,1.033
2.2490930557250977,0.05242919921875,-0.426483154296875,-0.94097900390625,1.034
2.2560782432556152,0.0612030029296875,-0.428192138671875,-0.9408721923828125,1.036
2.270541191101074,0.0667877197265625,-0.4254150390625,-0.9379119873046875,1.032
2.2749099731445312,0.0680694580078125,-0.4229736328125,-0.9318695068359375,1.026
2.284858226776123,0.0681610107421875,-0.411956787109375,-0.9245758056640625,1.014
2.29612398147583,0.0678863525390625,-0.41656494140625,-0.9259033203125,1.018
2.3058042526245117,0.07354736328125,-0.4355316162109375,-0.930389404296875,1.03
2.315659999847412,0.08673095703125,-0.438934326171875,-0.9416046142578125,1.042
2.325679063796997,0.0960235595703125,-0.4285888671875,-0.94134521484375,1.039
2.3365092277526855,0.1096038818359375,-0.41497802734375,-0.9327239990234375,1.027
2.3488221168518066,0.1202239990234375,-0.4084930419921875,-0.9297637939453125,1.023
2.355905055999756,0.1247711181640625,-0.4056854248046875,-0.9229583740234375,1.016
2.3707070350646973,0.1281890869140625,-0.4032745361328125,-0.910003662109375,1.004
2.3747410774230957,0.133453369140625,-0.4064178466796875,-0.895233154296875,0.992
2.3849411010742188,0.1351318359375,-0.416717529296875,-0.88116455078125,0.984
2.3965392112731934,0.130767822265625,-0.4262237548828125,-0.871795654296875,0.979
2.404745101928711,0.1265869140625,-0.432464599609375,-0.8691253662109375,0.979
2.4153079986572266,0.1282196044921875,-0.4237213134765625,-0.8652496337890625,0.972
2.4255120754241943,0.121246337890625,-0.45166015625,-0.8630523681640625,0.982
2.436276912689209,0.1083526611328125,-0.46563720703125,-0.8659515380859375,0.989
2.4472670555114746,0.0999298095703125,-0.466461181640625,-0.866058349609375,0.989
2.4555630683898926,0.084075927734375,-0.4678497314453125,-0.86114501953125,0.984
2.470201015472412,0.071441650390625,-0.46514892578125,-0.8641510009765625,0.984
2.4742679595947266,0.0620574951171875,-0.4524078369140625,-0.8713226318359375,0.984
2.484391212463379,0.059722900390625,-0.449249267578125,-0.8731842041015625,0.984
2.495410919189453,0.0601806640625,-0.4538726806640625,-0.8831634521484375,0.995
2.5044469833374023,0.0650787353515625,-0.4500732421875,-0.8911590576171875,1.0
2.514286994934082,0.0609283447265625,-0.4379730224609375,-0.8929443359375,0.996
2.524449110031128,0.0621337890625,-0.394866943359375,-0.887451171875,0.973
2.5360560417175293,0.0763092041015625,-0.462188720703125,-0.872955322265625,0.991
2.54793119430542,0.032958984375,-0.4802398681640625,-0.93890380859375,1.055
2.5552620887756348,0.0690155029296875,-0.4366912841796875,-0.906982421875,1.009
2.5709900856018066,0.0799560546875,-0.4157867431640625,-0.9010467529296875,0.996
2.5739541053771973,0.086334228515625,-0.4102630615234375,-0.9015350341796875,0.994
2.5835719108581543,0.098114013671875,-0.415740966796875,-0.8984527587890625,0.995
2.5952720642089844,0.10113525390625,-0.4210357666015625,-0.9096221923828125,1.007
2.6046671867370605,0.106658935546875,-0.423980712890625,-0.9136962890625,1.013
2.6141581535339355,0.105255126953125,-0.427947998046875,-0.915679931640625,1.016
2.624056100845337,0.10284423828125,-0.4283294677734375,-0.9151458740234375,1.016
2.635432243347168,0.1133575439453125,-0.4332122802734375,-0.914581298828125,1.018
2.6484789848327637,0.117401123046875,-0.447113037109375,-0.90887451171875,1.02
2.654849052429199,0.1183013916015625,-0.459381103515625,-0.9066162109375,1.023
2.670072078704834,0.1155242919921875,-0.4618072509765625,-0.904052734375,1.022
2.6735780239105225,0.1070098876953125,-0.4517059326171875,-0.912841796875,1.024
2.6840710639953613,0.0843658447265625,-0.451904296875,-0.93304443359375,1.04
2.6960220336914062,0.06903076171875,-0.454803466796875,-0.9457550048828125,1.052
2.7041261196136475,0.0670928955078125,-0.451416015625,-0.9387969970703125,1.044
2.7137861251831055,0.080078125,-0.4320526123046875,-0.9199066162109375,1.019
2.7236831188201904,0.0809783935546875,-0.4186553955078125,-0.9049835205078125,1.0
2.735243082046509,0.079620361328125,-0.420684814453125,-0.8860321044921875,0.984
2.7474570274353027,0.089447021484375,-0.427398681640625,-0.877685546875,0.98
2.7543060779571533,0.101776123046875,-0.424957275390625,-0.8715667724609375,0.975
2.7634849548339844,0.0887451171875,-0.4326019287109375,-0.86700439453125,0.973
2.7732839584350586,0.0749359130859375,-0.4424285888671875,-0.8665924072265625,0.976
2.7841460704803467,0.0619659423828125,-0.4530487060546875,-0.8791656494140625,0.991
2.7953550815582275,0.0346221923828125,-0.4751129150390625,-0.895782470703125,1.015
2.80354905128479,0.0148773193359375,-0.4863128662109375,-0.9033660888671875,1.026
2.8140501976013184,-0.004180908203125,-0.4874267578125,-0.8988189697265625,1.022
2.8234920501708984,-0.024749755859375,-0.4886932373046875,-0.891204833984375,1.017
2.834887981414795,-0.0408477783203125,-0.4804229736328125,-0.887542724609375,1.01
2.847409248352051,-0.051727294921875,-0.4817962646484375,-0.8780975341796875,1.003
2.8538341522216797,-0.054840087890625,-0.4817657470703125,-0.8718414306640625,0.998
2.8630762100219727,-0.0577850341796875,-0.48345947265625,-0.8653106689453125,0.993
2.8730220794677734,-0.0591278076171875,-0.4911041259765625,-0.8610992431640625,0.993
2.882658004760742,-0.0574951171875,-0.502105712890625,-0.8580169677734375,0.996
2.8940300941467285,-0.047332763671875,-0.51123046875,-0.858489990234375,1.0
2.903499126434326,-0.03179931640625,-0.5162506103515625,-0.8563690185546875,1.0
2.913115978240967,-0.0170135498046875,-0.5116729736328125,-0.8518524169921875,0.994
2.9236621856689453,-0.002197265625,-0.501129150390625,-0.8463287353515625,0.984
2.934359073638916,0.0076904296875,-0.496063232421875,-0.8460845947265625,0.981
2.9463930130004883,0.01416015625,-0.4939422607421875,-0.852325439453125,0.985
2.954066038131714,0.018341064453125,-0.4916839599609375,-0.8599090576171875,0.991
2.9623401165008545,0.0201873779296875,-0.4848785400390625,-0.8674468994140625,0.994
2.9728410243988037,0.020843505859375,-0.4768524169921875,-0.8740997314453125,0.996
2.9826691150665283,0.0244598388671875,-0.46868896484375,-0.8869171142578125,1.003
2.995047092437744,0.0310516357421875,-0.4602203369140625,-0.8961334228515625,1.008
3.002995014190674,0.0361785888671875,-0.4515533447265625,-0.9025115966796875,1.01
3.0127649307250977,0.040283203125,-0.4456024169921875,-0.905914306640625,1.01
3.0228240489959717,0.0449066162109375,-0.443756103515625,-0.90924072265625,1.013
3.033949136734009,0.04901123046875,-0.44366455078125,-0.9156341552734375,1.019
3.046649932861328,0.0528717041015625,-0.4441375732421875,-0.91748046875,1.021
3.05344295501709,0.056793212890625,-0.4438323974609375,-0.9181671142578125,1.021
3.062150001525879,0.0634002685546875,-0.444976806640625,-0.916748046875,1.021
3.0725412368774414,0.0679473876953125,-0.44384765625,-0.91412353515625,1.018
3.0823159217834473,0.072540283203125,-0.4446868896484375,-0.91217041015625,1.017
3.094182014465332,0.069183349609375,-0.4446563720703125,-0.910980224609375,1.016
3.102382183074951,0.063812255859375,-0.4444122314453125,-0.9090728759765625,1.014
3.1123571395874023,0.057281494140625,-0.4471435546875,-0.910003662109375,1.016
3.1224870681762695,0.0490264892578125,-0.45184326171875,-0.911163330078125,1.018
3.1337599754333496,0.0418853759765625,-0.4544830322265625,-0.908538818359375,1.017
3.1453871726989746,0.034210205078125,-0.4564208984375,-0.902435302734375,1.012
3.153459072113037,0.0292205810546875,-0.45684814453125,-0.8951416015625,1.005
3.162130117416382,0.026397705078125,-0.4579925537109375,-0.8917999267578125,1.003
3.172098159790039,0.0218505859375,-0.459716796875,-0.890533447265625,1.002
3.1816670894622803,0.0219573974609375,-0.4599151611328125,-0.889373779296875,1.001
3.1930742263793945,0.0215606689453125,-0.4592132568359375,-0.8869476318359375,0.999
3.2016701698303223,0.0200958251953125,-0.45928955078125,-0.8867950439453125,0.999
3.2127180099487305,0.0193939208984375,-0.4598236083984375,-0.8858489990234375,0.998
3.2224349975585938,0.0196075439453125,-0.4598236083984375,-0.8843231201171875,0.997
3.2334299087524414,0.0217742919921875,-0.4611053466796875,-0.8823699951171875,0.996
3.244737148284912,0.02508544921875,-0.4632720947265625,-0.882415771484375,0.997
3.253021240234375,0.029449462890625,-0.4639434814453125,-0.8832550048828125,0.998
3.2615771293640137,0.03399658203125,-0.466461181640625,-0.882781982421875,0.999
3.2716469764709473,0.0388031005859375,-0.4658355712890625,-0.884368896484375,1.0
3.2815980911254883,0.041900634765625,-0.463226318359375,-0.886993408203125,1.002
3.293936252593994,0.042999267578125,-0.458587646484375,-0.8885955810546875,1.001
3.301535129547119,0.046630859375,-0.454864501953125,-0.8888397216796875,1.0
3.3117551803588867,0.046356201171875,-0.4514617919921875,-0.891387939453125,1.0
3.322336196899414,0.04791259765625,-0.4503326416015625,-0.8957977294921875,1.004
3.3332841396331787,0.04852294921875,-0.450714111328125,-0.8949127197265625,1.003
3.345284938812256,0.0489501953125,-0.44970703125,-0.8920135498046875,1.0
3.3522491455078125,0.0491943359375,-0.4496612548828125,-0.8914947509765625,1.0
3.3615121841430664,0.0481414794921875,-0.449310302734375,-0.89337158203125,1.001
3.3715262413024902,0.048797607421875,-0.447235107421875,-0.8972625732421875,1.004
3.3813750743865967,0.0503387451171875,-0.443145751953125,-0.8990478515625,1.004
3.3927712440490723,0.0511016845703125,-0.4342498779296875,-0.9012908935546875,1.002
3.400801181793213,0.0514678955078125,-0.4239044189453125,-0.905303955078125,1.001
3.4120900630950928,0.048248291015625,-0.4179229736328125,-0.909088134765625,1.002
3.4215550422668457,0.043243408203125,-0.412933349609375,-0.9194488525390625,1.009
3.4327611923217773,0.0423583984375,-0.4087066650390625,-0.92938232421875,1.016
