time,gFx,gFy,gFz,gFTotal
271.52692198753357,-0.97686767578125,0.94183349609375,0.3985443115234375,1.414
271.5377609729767,-0.8049468994140625,1.0586700439453125,0.2921142578125,1.362
271.5468330383301,-0.5958709716796875,1.1620330810546875,0.1613922119140625,1.316
271.5568799972534,-0.3833160400390625,1.211944580078125,0.0677490234375,1.273
271.56659603118896,-0.2325286865234375,1.220306396484375,0.016754150390625,1.242
271.57742190361023,-0.074615478515625,1.23114013671875,-0.0423431396484375,1.234
271.5886309146881,0.058319091796875,1.2207794189453125,-0.1006011962890625,1.226
271.59727597236633,0.12518310546875,1.233642578125,-0.1439666748046875,1.248
271.60680890083313,0.11419677734375,1.2901458740234375,-0.144775390625,1.303
271.6160988807678,0.07879638671875,1.2987213134765625,-0.0888824462890625,1.304
271.6266770362854,0.02349853515625,1.2259368896484375,-0.1242218017578125,1.232
271.6376519203186,0.018646240234375,1.127838134765625,-0.1507110595703125,1.138
271.6460371017456,0.013458251953125,1.0388031005859375,-0.1702423095703125,1.053
271.6565499305725,-0.02264404296875,0.968536376953125,-0.1675262451171875,0.983
271.6663649082184,-0.072906494140625,0.9464569091796875,-0.1082611083984375,0.955
271.6777768135071,-0.1290740966796875,0.93975830078125,-0.0731964111328125,0.951
271.689523935318,-0.2228240966796875,0.9606781005859375,-0.0357666015625,0.987
271.69727993011475,-0.314056396484375,0.9587860107421875,0.02935791015625,1.009
271.7065010070801,-0.4092254638671875,0.9444122314453125,0.107086181640625,1.035
271.7161340713501,-0.553192138671875,0.940704345703125,0.23126220703125,1.116
271.7265329360962,-0.7659759521484375,0.9130706787109375,0.3399810791015625,1.239
271.7383780479431,-1.073699951171875,0.851593017578125,0.433837890625,1.437
271.74684476852417,-1.5041656494140625,0.6871185302734375,0.560943603515625,1.746
271.75698804855347,-2.1039581298828125,0.4061737060546875,0.7451324462890625,2.269
271.76628494262695,-2.8611297607421875,0.1194305419921875,1.078277587890625,3.06
271.7782030105591,-3.571533203125,-0.184967041015625,1.4858856201171875,3.873
271.79117584228516,-4.023406982421875,-0.550567626953125,1.7563323974609375,4.424
271.7968819141388,-4.0424957275390625,-0.81097412109375,1.8736114501953125,4.529
271.8060619831085,-3.9447784423828125,-0.9537200927734375,1.7938995361328125,4.437
271.81599378585815,-3.9482269287109375,-1.1251373291015625,1.797210693359375,4.482
271.825936794281,-3.8679351806640625,-1.151031494140625,1.845062255859375,4.437
271.8368000984192,-3.6759185791015625,-1.14630126953125,1.7772369384765625,4.241
271.84608697891235,-3.4902191162109375,-1.09423828125,1.646026611328125,4.011
271.8557138442993,-3.553741455078125,-0.987091064453125,1.6675262451171875,4.048
271.8661150932312,-3.589080810546875,-0.954254150390625,1.8727569580078125,4.159
271.8766107559204,-3.353759765625,-1.1667022705078125,1.7158050537109375,3.944
271.8878951072693,-3.15869140625,-1.336822509765625,1.3819732666015625,3.698
271.89700388908386,-2.8859710693359375,-1.3395843505859375,0.973663330078125,3.327
271.9058289527893,-2.463653564453125,-1.2301177978515625,0.7026214599609375,2.842
271.9159507751465,-2.177947998046875,-1.149566650390625,0.586822509765625,2.532
271.92549896240234,-1.9050445556640625,-1.1142730712890625,0.4127197265625,2.245
271.9363269805908,-1.67022705078125,-1.128082275390625,0.1795806884765625,2.023
271.94551396369934,-1.5002899169921875,-1.22723388671875,0.0796356201171875,1.94
271.9555459022522,-1.4029083251953125,-1.3188018798828125,-0.03704833984375,1.926
271.9652910232544,-1.3678436279296875,-1.367706298828125,-0.1058349609375,1.937
271.9761438369751,-1.2833251953125,-1.414642333984375,-0.15850830078125,1.917
271.98760986328125,-1.1391143798828125,-1.484130859375,-0.25537109375,1.888
271.9963297843933,-0.9766387939453125,-1.5718231201171875,-0.3507232666015625,1.883
272.00501108169556,-0.8168792724609375,-1.6612548828125,-0.4375762939453125,1.902
272.0149130821228,-0.7306976318359375,-1.7216339111328125,-0.47650146484375,1.93
272.02529788017273,-0.726348876953125,-1.74609375,-0.4794158935546875,1.951
272.036190032959,-0.6916046142578125,-1.783233642578125,-0.4533843994140625,1.966
272.04520988464355,-0.6646270751953125,-1.8157501220703125,-0.396331787109375,1.974
272.0551109313965,-0.7044525146484375,-1.8323211669921875,-0.307403564453125,1.987
272.0659079551697,-0.7618865966796875,-1.8431854248046875,-0.2076416015625,2.005
272.07672786712646,-0.843597412109375,-1.81854248046875,-0.1035003662109375,2.007
272.0894238948822,-0.937652587890625,-1.759613037109375,-0.0023956298828125,1.994
272.0957078933716,-1.048980712890625,-1.680328369140625,0.1028289794921875,1.984
272.1049768924713,-1.1568603515625,-1.5891876220703125,0.2131195068359375,1.977
272.11505603790283,-1.2858428955078125,-1.5073699951171875,0.311737060546875,2.006
272.1250147819519,-1.43865966796875,-1.4257659912109375,0.404022216796875,2.065
272.1358528137207,-1.5773773193359375,-1.344268798828125,0.48590087890625,2.129
272.1446039676666,-1.70379638671875,-1.287689208984375,0.5247650146484375,2.199
272.15479493141174,-1.868072509765625,-1.2538604736328125,0.563201904296875,2.319
272.1643829345703,-2.1063232421875,-1.2577056884765625,0.6553955078125,2.539
272.1764359474182,-2.472808837890625,-1.2996826171875,0.7818450927734375,2.901
272.18781089782715,-2.887481689453125,-1.359588623046875,0.9269866943359375,3.323
272.19613695144653,-3.19403076171875,-1.426849365234375,1.024505615234375,3.645
272.2049608230591,-3.377655029296875,-1.5161590576171875,1.0602874755859375,3.851
272.21470880508423,-3.5446319580078125,-1.5561065673828125,1.076019287109375,4.018
272.22495198249817,-3.7765655517578125,-1.50775146484375,1.184844970703125,4.236
272.23558497428894,-3.952606201171875,-1.3941192626953125,1.313690185546875,4.392
272.2447648048401,-3.9622650146484375,-1.2136993408203125,1.3654327392578125,4.363
272.25475692749023,-3.8006439208984375,-1.0253143310546875,1.3016357421875,4.146
272.26463198661804,-3.536285400390625,-0.8301849365234375,1.1835479736328125,3.82
272.2752718925476,-3.218841552734375,-0.62432861328125,1.0898284912109375,3.455
272.28680181503296,-2.9000396728515625,-0.455413818359375,0.969482421875,3.092
272.2954788208008,-2.62994384765625,-0.3145904541015625,0.8736724853515625,2.789
272.30409693717957,-2.4143218994140625,-0.171356201171875,0.84130859375,2.562
272.31457901000977,-2.2135467529296875,0.0050811767578125,0.812835693359375,2.358
272.32450795173645,-2.0419158935546875,0.189422607421875,0.78314208984375,2.195
272.33501291275024,-1.8587493896484375,0.3429107666015625,0.70574951171875,2.018
272.3441081047058,-1.6267242431640625,0.496826171875,0.55706787109375,1.79
272.35407876968384,-1.4107513427734375,0.631439208984375,0.4296112060546875,1.604
272.364070892334,-1.366668701171875,0.824859619140625,0.365509033203125,1.638
272.37480306625366,-1.3809051513671875,1.1798248291015625,0.3352203369140625,1.847
272.3857698440552,-1.3315277099609375,1.6087493896484375,0.3065643310546875,2.111
272.39475297927856,-1.13494873046875,2.0301971435546875,0.276092529296875,2.342
272.403697013855,-0.8101806640625,2.3014373779296875,0.2035369873046875,2.448
272.4143190383911,-0.39434814453125,2.3997039794921875,0.088836669921875,2.434
272.42403507232666,-0.044769287109375,2.43731689453125,0.07684326171875,2.439
272.4347629547119,0.1917266845703125,2.3827362060546875,0.0247344970703125,2.391
272.4440770149231,0.4426422119140625,2.2126312255859375,-0.022857666015625,2.257
272.45426893234253,0.6338043212890625,2.014617919921875,0.0455474853515625,2.112
272.46374893188477,0.6634063720703125,1.8664398193359375,0.0589141845703125,1.982
272.47432589530945,0.60137939453125,1.698822021484375,0.058502197265625,1.803
272.48543190956116,0.477264404296875,1.5369110107421875,0.066986083984375,1.611
272.4943799972534,0.3542633056640625,1.3979034423828125,0.0913543701171875,1.445
272.50357007980347,0.191436767578125,1.278167724609375,0.154510498046875,1.302
272.5130400657654,-0.043365478515625,1.1757049560546875,0.242828369140625,1.201
272.5236620903015,-0.3246307373046875,1.1040496826171875,0.333892822265625,1.198
272.53439497947693,-0.6145782470703125,1.023284912109375,0.4036407470703125,1.26
272.5436329841614,-0.9320220947265625,0.944793701171875,0.4825439453125,1.412
272.5534908771515,-1.3734588623046875,0.8234405517578125,0.6252899169921875,1.719
272.5636577606201,-1.8680877685546875,0.6256561279296875,0.7885589599609375,2.122
272.5739619731903,-2.38250732421875,0.44830322265625,0.952362060546875,2.605
272.58516097068787,-2.8930511474609375,0.2389373779296875,1.164764404296875,3.128
272.5943069458008,-3.2902984619140625,0.0477294921875,1.348297119140625,3.556
272.6033887863159,-3.5599517822265625,-0.126434326171875,1.4159698486328125,3.833
272.6134080886841,-3.559112548828125,-0.2974700927734375,1.3614501953125,3.822
272.623450756073,-3.3661956787109375,-0.3494415283203125,1.22503662109375,3.599
272.63430881500244,-3.30828857421875,-0.371368408203125,1.169219970703125,3.528
272.6431450843811,-3.397857666015625,-0.397918701171875,1.24810791015625,3.642
272.6532950401306,-3.62359619140625,-0.432769775390625,1.3249359130859375,3.882
272.6634178161621,-3.72137451171875,-0.55902099609375,1.34039306640625,3.995
272.6741189956665,-3.6382598876953125,-0.6484375,1.24530029296875,3.9
272.68507385253906,-3.5124359130859375,-0.7602081298828125,1.142333984375,3.771
272.6939768791199,-3.4383087158203125,-0.8803558349609375,1.033203125,3.697
